KUNNR,SALES_AREA_KUNNR,HKUNNR,SALES_AREA_HKUNNR
0000101029,00201010,0000550356,00201010
0000101030,00201010,0000550356,00201010
0000101031,00201010,0000550356,00201010
0000101032,00201010,0000550356,00201010
0000101033,00201010,0000550356,00201010
0000101034,00201010,0000550356,00201010
0000101035,00201010,0000550356,00201010
0000101036,00201010,0000550356,00201010
0000101037,00201010,0000550356,00201010
0000101038,00201010,0000550356,00201010
0000101039,00201010,0000550356,00201010
0000101040,00201010,0000550356,00201010
0000101041,00201010,0000550356,00201010
0000101042,00201010,0000550356,00201010
0000101043,00201010,0000550356,00201010
0000101044,00201010,0000550356,00201010
0000101045,00201010,0000550356,00201010
0000101046,00201010,0000550356,00201010
0000101047,00201010,0000550356,00201010
0000101048,00201010,0000550356,00201010
0000101049,00201010,0000550356,00201010
0000101050,00201010,0000550356,00201010
0000101051,00201010,0000550356,00201010
0000101052,00201010,0000578886,00201010
0000101053,00201010,0000550356,00201010
0000101054,00201010,0000550356,00201010
0000101055,00201010,0000550356,00201010
0000101056,00201010,0000550356,00201010
0000101057,00201010,0000550356,00201010
0000101058,00201010,0000550356,00201010
0000101059,00201010,0000550356,00201010
0000101061,00201010,0000550356,00201010
0000101062,00201010,0000550356,00201010
0000101064,00201010,0000501343,00201010
0000101065,00201010,0000550127,00201010
0000101071,00201010,0000550223,00201010
0000101072,00201010,0000500036,00201010
0000101073,00201010,0000550126,00201010
0000101074,00201010,0000550147,00201010
0000101076,00201010,0000550579,00201010
0000101077,00201010,0000550612,00201010
0000101078,00201010,0000501330,00201010
0000101080,00201010,0000500435,00201010
0000101081,00201010,0000578886,00201010
0000101082,00201010,0000581526,00201010
0000101083,00201010,0000550612,00201010
0000101084,00201010,0000550399,00201010
0000101085,00201010,0000550223,00201010
0000101086,00201010,0000500050,00201010
0000101087,00201010,0000500050,00201010
0000101088,00201010,0000550127,00201010
0000101089,00201010,0000550146,00201010
0000101090,00201010,0000550445,00201010
0000101091,00201010,0000500051,00201010
0000101092,00201010,0000500052,00201010
0000101093,00201010,0000558613,00201010
0000101094,00201010,0000500053,00201010
0000101095,00201010,0000500053,00201010
0000101096,00201010,0000500056,00201010
0000101097,00201010,0000501459,00201010
0000101098,00201010,0000550223,00201010
0000101099,00201010,0000550240,00201010
0000101100,00201010,0000550612,00201010
0000101101,00201010,0000558613,00201010
0000101102,00201010,0000578320,00201010
0000101103,00201010,0000578320,00201010
0000101104,00201010,0000550995,00201010
0000101105,00201010,0000550586,00201010
0000101106,00201010,0000578320,00201010
0000101108,00201010,0000578320,00201010
0000101109,00201010,0000558613,00201010
0000101110,00201010,0000558613,00201010
0000101143,00201010,0000500216,00201010
0000101177,00201010,0000578320,00201010
0000101183,00201010,0000501330,00201010
0000101187,00201010,0000550612,00201010
0000101188,00201010,0000550612,00201010
0000101190,00201010,0000581526,00201010
0000101191,00201010,0000581526,00201010
0000101206,00201010,0000563781,00201010
0000101217,00201010,0000578320,00201010
0000101221,00201010,0000558613,00201010
0000101222,00201010,0000558265,00201010
0000101223,00201010,0000550146,00201010
0000101224,00201010,0000501300,00201010
0000101225,00201010,0000501282,00201010
0000101226,00201010,0000579718,00201010
0000101228,00201010,0000578320,00201010
0000101230,00201010,0000570095,00201010
0000101232,00201010,0000578320,00201010
0000101233,00201010,0000578320,00201010
0000101234,00201010,0000550145,00201010
0000101240,00201010,0000578320,00201010
0000101241,00201010,0000501087,00201010
0000101245,00201010,0000550010,00201010
0000101246,00201010,0000500054,00201010
0000101247,00201010,0000500054,00201010
0000101248,00201010,0000500254,00201010
0000101249,00201010,0000578320,00201010
0000101251,00201010,0000555899,00201010
0000101252,00201010,0000550612,00201010
0000101254,00201010,0000572551,00201010
0000101255,00201010,0000500435,00201010
0000101256,00201010,0000557900,00201010
0000101257,00201010,0000550223,00201010
0000101258,00201010,0000550223,00201010
0000101259,00201010,0000550028,00201010
0000101261,00201010,0000550608,00201010
0000101262,00201010,0000550597,00201010
0000101263,00201010,0000500055,00201010
0000101264,00201010,0000501303,00201010
0000101265,00201010,0000549576,00201010
0000101266,00201010,0000500056,00201010
0000101270,00201010,0000555899,00201010
0000101271,00201010,0000550579,00201010
0000101272,00201010,0000578320,00201010
0000101273,00201010,0000500774,00201010
0000101274,00201010,0000550127,00201010
0000101275,00201010,0000549584,00201010
0000101276,00201010,0000578886,00201010
0000101277,00201010,0000501307,00201010
0000101278,00201010,0000501307,00201010
0000101279,00201010,0000501307,00201010
0000101280,00201010,0000581526,00201010
0000101281,00201010,0000500035,00201010
0000101282,00201010,0000550475,00201010
0000101284,00201010,0000500057,00201010
0000101285,00201010,0000500058,00201010
0000101286,00201010,0000500057,00201010
0000101287,00201010,0000500058,00201010
0000101288,00201010,0000550077,00201010
0000101289,00201010,0000500059,00201010
0000101290,00201010,0000500059,00201010
0000101291,00201010,0000588199,00201010
0000101292,00201010,0000550998,00201010
0000101293,00201010,0000550476,00201010
0000101294,00201010,0000550612,00201010
0000101295,00201010,0000550612,00201010
0000101296,00201010,0000555894,00201010
0000101332,00201010,0000500435,00201010
0000101333,00201010,0000500435,00201010
0000101334,00201010,0000500425,00201010
0000101336,00201010,0000550356,00201010
0000101337,00201010,0000500056,00201010
0000101338,00201010,0000500060,00201010
0000101339,00201010,0000500060,00201010
0000101341,00201010,0000572551,00201010
0000101342,00201010,0000500061,00201010
0000101343,00201010,0000558613,00201010
0000101344,00201010,0000501330,00201010
0000101345,00201010,0000500062,00201010
0000101346,00201010,0000500062,00201010
0000101353,00201010,0000550163,00201010
0000101355,00201010,0000500063,00201010
0000101356,00201010,0000550146,00201010
0000101364,00201010,0000501313,00201010
0000101365,00201010,0000556011,00201010
0000101366,00201010,0000550358,00201010
0000101367,00201010,0000550468,00201010
0000101368,00201010,0000550468,00201010
0000101370,00201010,0000500064,00201010
0000101372,00201010,0000550995,00201010
0000101373,00201010,0000578320,00201010
0000101374,00201010,0000501397,00201010
0000101375,00201010,0000500065,00201010
0000101376,00201010,0000500066,00201010
0000101377,00201010,0000500066,00201010
0000101378,00201010,0000501330,00201010
0000101381,00201010,0000500067,00201010
0000101382,00201010,0000556039,00201010
0000101383,00201010,0000550468,00201010
0000101384,00201010,0000550468,00201010
0000101385,00201010,0000550468,00201010
0000101386,00201010,0000550468,00201010
0000101387,00201010,0000550468,00201010
0000101388,00201010,0000550468,00201010
0000101389,00201010,0000550468,00201010
0000101390,00201010,0000550468,00201010
0000101391,00201010,0000550468,00201010
0000101392,00201010,0000550468,00201010
0000101393,00201010,0000550468,00201010
0000101394,00201010,0000550468,00201010
0000101395,00201010,0000550468,00201010
0000101396,00201010,0000550468,00201010
0000101397,00201010,0000550468,00201010
0000101398,00201010,0000578886,00201010
0000101399,00201010,0000501175,00201010
0000101415,00201010,0000500069,00201010
0000101416,00201010,0000500069,00201010
0000101417,00201010,0000578320,00201010
0000101418,00201010,0000550612,00201010
0000101422,00201010,0000500013,00201010
0000101424,00201010,0000550126,00201010
0000101426,00201010,0000550224,00201010
0000102016,00201010,0000500070,00201010
0000102040,00201010,0000555142,00201010
0000102059,00201010,0000500071,00201010
0000102167,00201010,0000550126,00201010
0000102168,00201010,0000550126,00201010
0000102169,00201010,0000550126,00201010
0000102195,00201010,0000550579,00201010
0000102196,00201010,0000501459,00201010
0000102197,00201010,0000550440,00201010
0000102198,00201010,0000550612,00201010
0000102199,00201010,0000500072,00201010
0000102202,00201010,0000550468,00201010
0000102203,00201010,0000550468,00201010
0000102204,00201010,0000578886,00201010
0000102660,00201010,0000500073,00201010
0000103012,00201010,0000588199,00201010
0000103063,00201010,0000500074,00201010
0000103160,00201010,0000500075,00201010
0000103500,00201010,0000500076,00201010
0000103616,00201010,0000500077,00201010
0000103705,00201010,0000556734,00201010
0000103772,00201010,0000500078,00201010
0000103845,00201010,0000556044,00201010
0000103926,00201010,0000500079,00201010
0000103934,00201010,0000557293,00201010
0000104000,00201010,0000572632,00201010
0000104001,00201010,0000570095,00201010
0000104002,00201010,0000501383,00201010
0000104003,00201010,0000550563,00201010
0000104004,00201010,0000501363,00201010
0000104005,00201010,0000558613,00201010
0000104006,00201010,0000501250,00201010
0000104007,00201010,0000557900,00201010
0000104008,00201010,0000501370,00201010
0000104009,00201010,0000558613,00201010
0000104010,00201010,0000558613,00201010
0000104011,00201010,0000572551,00201010
0000104012,00201010,0000558567,00201010
0000104013,00201010,0000578320,00201010
0000104014,00201010,0000550579,00201010
0000104015,00201010,0000501373,00201010
0000104016,00201010,0000578320,00201010
0000104017,00201010,0000578320,00201010
0000104018,00201010,0000500464,00201010
0000104019,00201010,0000500858,00201010
0000104020,00201010,0000550612,00201010
0000104021,00201010,0000578320,00201010
0000104022,00201010,0000578320,00201010
0000104023,00201010,0000500553,00201010
0000104024,00201010,0000501451,00201010
0000104025,00201010,0000501376,00201010
0000104026,00201010,0000501375,00201010
0000104027,00201010,0000550612,00201010
0000104028,00201010,0000578320,00201010
0000104029,00201010,0000578320,00201010
0000104030,00201010,0000501383,00201010
0000104031,00201010,0000550147,00201010
0000104032,00201010,0000550158,00201010
0000104033,00201010,0000578320,00201010
0000104034,00201010,0000578320,00201010
0000104035,00201010,0000558613,00201010
0000104036,00201010,0000550024,00201010
0000104037,00201010,0000558613,00201010
0000104038,00201010,0000578320,00201010
0000104039,00201010,0000501396,00201010
0000104040,00201010,0000578320,00201010
0000104041,00201010,0000570095,00201010
0000104042,00201010,0000581526,00201010
0000104043,00201010,0000581526,00201010
0000104044,00201010,0000500258,00201010
0000104045,00201010,0000550358,00201010
0000104046,00201010,0000550358,00201010
0000104047,00201010,0000550150,00201010
0000104048,00201010,0000501527,00201010
0000104049,00201010,0000550149,00201010
0000104050,00201010,0000554359,00201010
0000104051,00201010,0000550150,00201010
0000104052,00201010,0000501405,00201010
0000104053,00201010,0000501404,00201010
0000104054,00201010,0000501391,00201010
0000104055,00201010,0000501391,00201010
0000104056,00201010,0000501392,00201010
0000104057,00201010,0000501392,00201010
0000104058,00201010,0000501393,00201010
0000104059,00201010,0000501393,00201010
0000104060,00201010,0000550443,00201010
0000104061,00201010,0000501453,00201010
0000104062,00201010,0000550445,00201010
0000104063,00201010,0000550146,00201010
0000104064,00201010,0000501459,00201010
0000104065,00201010,0000550612,00201010
0000104066,00201010,0000501398,00201010
0000104067,00201010,0000578320,00201010
0000104068,00201010,0000501403,00201010
0000104069,00201010,0000550612,00201010
0000104070,00201010,0000578320,00201010
0000104071,00201010,0000567515,00201010
0000104072,00201010,0000501402,00201010
0000104073,00201010,0000578320,00201010
0000104074,00201010,0000550146,00201010
0000104075,00201010,0000557900,00201010
0000104076,00201010,0000550028,00201010
0000104077,00201010,0000550633,00201010
0000104078,00201010,0000578320,00201010
0000104079,00201010,0000558613,00201010
0000104080,00201010,0000578320,00201010
0000104081,00201010,0000550146,00201010
0000104082,00201010,0000578320,00201010
0000104083,00201010,0000550612,00201010
0000104084,00201010,0000578320,00201010
0000104085,00201010,0000550146,00201010
0000104086,00201010,0000500080,00201010
0000104087,00201010,0000578355,00201010
0000104088,00201010,0000567515,00201010
0000104089,00201010,0000501408,00201010
0000104090,00201010,0000578355,00201010
0000104091,00201010,0000550024,00201010
0000104092,00201010,0000550026,00201010
0000104093,00201010,0000550026,00201010
0000104094,00201010,0000501268,00201010
0000104095,00201010,0000578355,00201010
0000104096,00201010,0000550020,00201010
0000104097,00201010,0000550020,00201010
0000104098,00201010,0000550010,00201010
0000104099,00201010,0000501409,00201010
0000104100,00201010,0000550224,00201010
0000104102,00201010,0000501452,00201010
0000104103,00201010,0000578320,00201010
0000104104,00201010,0000550563,00201010
0000104105,00201010,0000578320,00201010
0000104106,00201010,0000556019,00201010
0000104107,00201010,0000500081,00201010
0000104108,00201010,0000500082,00201010
0000104109,00201010,0000550608,00201010
0000104110,00201010,0000550563,00201010
0000104111,00201010,0000550378,00201010
0000104112,00201010,0000550438,00201010
